ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
619,619,tsoːtsa,few1670,false,expert,Chacon2018,t s   o ː   t s   a   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
620,620,tsuːtsa,few1670,false,expert,Chacon2018,t s   u ː   t s   a   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
621,621,eːp a,few488,false,expert,Chacon2018,e ː   p   a,,Chacon2018
622,622,hĩdatupɛ,few493,false,expert,Chacon2018,,,Chacon2018
623,623,aima,few484,false,expert,Chacon2018,,,Chacon2018
624,624,tsuːtsa,few1670,false,expert,Chacon2018,t s   u ː   t s   a   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
625,625,tsuːtsa,few1670,false,expert,Chacon2018,t s   u ː   t s   a   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
626,626,tsoːtsa,few1670,false,expert,Chacon2018,t s   o ː   t s   a   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
627,627,ɐnipaɾu,few494,false,expert,Chacon2018,,,Chacon2018
628,628,kinki,field495,false,expert,Chacon2018,k   i   n   -   k   i,,Chacon2018
629,629,kenke,field495,false,expert,Chacon2018,k   e   n   -   k   e,,Chacon2018
630,630,kinke,field495,false,expert,Chacon2018,k   i   n   -   k   e,,Chacon2018
631,631,kiniki,field495,false,expert,Chacon2018,k   i   n   i   k   i,,Chacon2018
632,632,inoakakada,fight496,false,expert,Chacon2018,,,Chacon2018
633,633,inuakaita ~ inuakhakheti,fight496,false,expert,Chacon2018,,,Chacon2018
634,634,inoakaketi,fight496,false,expert,Chacon2018,,,Chacon2018
635,635,ɽitsuta,nail90,false,expert,Chacon2018,,,Chacon2018
636,636,pasota,nail90,false,expert,Chacon2018,,,Chacon2018
637,637,ɽitsuta,nail90,false,expert,Chacon2018,,,Chacon2018
638,638,nutsuta,nail90,false,expert,Chacon2018,,,Chacon2018
639,639,nutʃita,nail90,false,expert,Chacon2018,,,Chacon2018
640,640,ɽitsuɽa,nail90,false,expert,Chacon2018,,,Chacon2018
641,641,ɽituta,nail90,false,expert,Chacon2018,,,Chacon2018
642,642,pəipadapɛ,nail1057,false,expert,Chacon2018,,,Chacon2018
643,643,nutsulaɽi,nail90,false,expert,Chacon2018,,,Chacon2018
644,644,ʈidzɛ,fire503,false,expert,Chacon2018,,,Chacon2018
645,645,ʈidzɛ,fire503,false,expert,Chacon2018,,,Chacon2018
646,646,tidzɛ,fire503,false,expert,Chacon2018,,,Chacon2018
647,647,tidzɛ,fire503,false,expert,Chacon2018,,,Chacon2018
648,648,tije,fire503,false,expert,Chacon2018,,,Chacon2018
649,649,ʃjawɐ,fire508,false,expert,Chacon2018,,,Chacon2018
650,650,tidʒe,fire503,false,expert,Chacon2018,,,Chacon2018
651,651,tidze,fire503,false,expert,Chacon2018,,,Chacon2018
652,652,itʃaua,fire508,false,expert,Chacon2018,,,Chacon2018
653,653,watopita,fire497,false,expert,Chacon2018,,,Chacon2018
654,654,tidze,fire503,false,expert,Chacon2018,,,Chacon2018
655,655,tidze,fire503,false,expert,Chacon2018,,,Chacon2018
656,656,tije,fire503,false,expert,Chacon2018,,,Chacon2018
657,657,asti,fire509,false,expert,Chacon2018,,,Chacon2018
658,658,kupʰɛ,fish510,false,expert,Chacon2018,,,Chacon2018
659,659,kupʰɛ,fish510,false,expert,Chacon2018,,,Chacon2018
660,660,kupʰɛ,fish510,false,expert,Chacon2018,,,Chacon2018
661,661,kupʰɛ,fish510,false,expert,Chacon2018,,,Chacon2018
662,662,kuphe,fish510,false,expert,Chacon2018,,,Chacon2018
663,663,kuphɛ,fish510,false,expert,Chacon2018,,,Chacon2018
664,664,kuphe,fish510,false,expert,Chacon2018,,,Chacon2018
665,665,kuphe,fish510,false,expert,Chacon2018,,,Chacon2018
666,666,kuphɛ,fish510,false,expert,Chacon2018,,,Chacon2018
667,667,kuphe,fish510,false,expert,Chacon2018,,,Chacon2018
668,668,kuphe,fish510,false,expert,Chacon2018,,,Chacon2018
669,669,kophe,fish510,false,expert,Chacon2018,,,Chacon2018
670,670,kophe,fish510,false,expert,Chacon2018,,,Chacon2018
671,671,ahsimɛhe,fish522,false,expert,Chacon2018,,,Chacon2018
672,672,wahitonĩpɛ,fishv523,false,expert,Chacon2018,,,Chacon2018
673,673,peːma ʐupakʰaːpi,five527,false,expert,Chacon2018,p   e ː   m   a   #   ʐ   u   p   a   k ʰ   a ː   p   i,,Chacon2018
674,674,pẽ pakapi,five527,false,expert,Chacon2018,p   ẽ   -   -   #   -   -   p   a   k   a   p   i,,Chacon2018
675,675,pema pakʰapi,five527,false,expert,Chacon2018,p   e   m   a   #   -   -   p   a   k ʰ   a   p   i,,Chacon2018
676,676,pempakapi,five527,false,expert,Chacon2018,p   e   m   -   -   -   -   p   a   k   a   p   i,,Chacon2018
677,677,pempakaːpi,five527,false,expert,Chacon2018,p   e   m   -   -   -   -   p   a   k   a ː   p   i,,Chacon2018
678,678,pɛːmekɐpi,five527,false,expert,Chacon2018,p   ɛ ː   m   e   -   -   -   -   -   k   ɐ   p   i,,Chacon2018
679,679,pɛmakapi,five527,false,expert,Chacon2018,p   ɛ   m   a   -   -   -   -   -   k   a   p   i,,Chacon2018
680,680,sinko,five524,false,expert,Chacon2018,,,Chacon2018
681,681,sinkoda,five524,false,expert,Chacon2018,,,Chacon2018
682,682,sĩkʊ,five524,false,expert,Chacon2018,,,Chacon2018
683,683,ɽiːpɛ,meat987,false,expert,Chacon2018,,,Chacon2018
684,684,ɽiːpɛ,meat987,false,expert,Chacon2018,,,Chacon2018
685,685,ɽiːpɛ,meat987,false,expert,Chacon2018,,,Chacon2018
686,686,ɽiːpɛ,meat987,false,expert,Chacon2018,,,Chacon2018
687,687,ɽiːpe,meat987,false,expert,Chacon2018,,,Chacon2018
688,688,ɾiːpɛ,meat987,false,expert,Chacon2018,,,Chacon2018
689,689,ɾiːpɛ,meat987,false,expert,Chacon2018,,,Chacon2018
690,690,liːpe,meat987,false,expert,Chacon2018,,,Chacon2018
691,691,liːphe,meat987,false,expert,Chacon2018,,,Chacon2018
692,692,liːpe,meat987,false,expert,Chacon2018,,,Chacon2018
693,693,liːpe,meat987,false,expert,Chacon2018,,,Chacon2018
694,694,miti,meat998,false,expert,Chacon2018,,,Chacon2018
695,695,irokadao,float528,false,expert,Chacon2018,,,Chacon2018
696,696,itamuthakheti,float37,false,expert,Chacon2018,,,Chacon2018
697,697,ironiketi,float528,false,expert,Chacon2018,,,Chacon2018
698,698,iroketi,float528,false,expert,Chacon2018,,,Chacon2018
699,699,ɽiːwi,flower530,false,expert,Chacon2018,,,Chacon2018
700,700,ɽiːwi,flower530,false,expert,Chacon2018,,,Chacon2018
701,701,ɽiːwi,flower530,false,expert,Chacon2018,,,Chacon2018
702,702,haikui,flower535,false,expert,Chacon2018,,,Chacon2018
703,703,ɽinaka,flower534,false,expert,Chacon2018,,,Chacon2018
704,704,ɾihi,flower530,false,expert,Chacon2018,,,Chacon2018
705,705,liːwi,flower530,false,expert,Chacon2018,,,Chacon2018
706,706,liːwi,flower530,false,expert,Chacon2018,,,Chacon2018
707,707,floːre~tsa,flower537,false,expert,Chacon2018,,,Chacon2018
708,708,liːwi,flower530,false,expert,Chacon2018,,,Chacon2018
709,709,potʃiɾa,flower540,false,expert,Chacon2018,,,Chacon2018
710,710,waːlakawa,fly541,false,expert,Chacon2018,w   -   a ː   -   l   a   k   a   w   a   -   -   -,,Chacon2018
711,711,ɽiaʐakawa,fly541,false,expert,Chacon2018,ɽ   i   a   -   ʐ   a   k   a   w   a   -   -   -,,Chacon2018
712,712,nuaʐakawa,fly541,false,expert,Chacon2018,n   u   a   -   ʐ   a   k   a   w   a   -   -   -,,Chacon2018
713,713,ɽiawʐakao,fly541,false,expert,Chacon2018,ɽ   i   a   w   ʐ   a   k   a   o   -   -   -   -,,Chacon2018
714,714,wiaka,fly541,false,expert,Chacon2018,-   -   -   w   i   a   k   a   -   -   -   -   -,,Chacon2018
715,715,nuaʐakawa,fly541,false,expert,Chacon2018,n   u   a   -   ʐ   a   k   a   w   a   -   -   -,,Chacon2018
716,716,naɾahinãka,fly541,false,expert,Chacon2018,n   -   a   -   ɾ   a   -   h   i   n   ã   k   a,,Chacon2018
717,717,jaːraketi,fly541,false,expert,Chacon2018,-   j   a ː   -   ɾ   a   k   e   t   i   -   -   -,,Chacon2018
718,718,aːraketi,fly541,false,expert,Chacon2018,-   -   a ː   -   ɾ   a   k   e   t   i   -   -   -,,Chacon2018
719,719,jarakape,fly541,false,expert,Chacon2018,-   j   a   -   ɾ   a   k   a   p   e   -   -   -,,Chacon2018
720,720,liarakao,fly541,false,expert,Chacon2018,l   i   a   -   ɾ   a   k   a   o   -   -   -   -,,Chacon2018
721,721,numita,fly551,false,expert,Chacon2018,,,Chacon2018
722,722,itamana,fog1482,false,expert,Chacon2018,(   -   -   -   -   )   -   i   t   a   m   a   n   a   -   -   -   -,,Chacon2018
723,723,itamana,fog1482,false,expert,Chacon2018,(   -   -   -   -   )   -   i   t   a   m   a   n   a   -   -   -   -,,Chacon2018
724,724,itamɐ̃na,fog1482,false,expert,Chacon2018,(   -   -   -   -   )   -   i   t   a   m   ɐ ̃   n   a   -   -   -   -,,Chacon2018
725,725,tamanakani,fog1482,false,expert,Chacon2018,(   -   -   -   -   )   -   -   t   a   m   a   n   a   k   a   n   i,,Chacon2018
726,726,itamanaka,fog1482,false,expert,Chacon2018,(   -   -   -   -   )   -   i   t   a   m   a   n   a   k   a   -   -,,Chacon2018
727,727,itʃakumã ~itsa,fog1482,false,expert,Chacon2018,(   -   -   -   -   )   -   i   t ʃ   a   k   u   m   ã   -   -   -   -,,Chacon2018
728,728,tamana,fog1482,false,expert,Chacon2018,(   -   -   -   -   )   -   -   t   a   m   a   n   a   -   -   -   -,,Chacon2018
729,729,itamana,fog1482,false,expert,Chacon2018,(   -   -   -   -   )   -   i   t   a   m   a   n   a   -   -   -   -,,Chacon2018
730,730,kadawakadale,fog559,false,expert,Chacon2018,,,Chacon2018
731,731,itamana,fog1482,false,expert,Chacon2018,(   -   -   -   -   )   -   i   t   a   m   a   n   a   -   -   -   -,,Chacon2018
732,732,ɽikawa,foot570,false,expert,Chacon2018,,,Chacon2018
733,733,hajpa,foot566,false,expert,Chacon2018,(   -   -   )   h   a   j   p   a   -   -,,Chacon2018
734,734,ɽ̥ʰiːpa,foot566,false,expert,Chacon2018,(   ɽ ʰ   -   )   -   -   i ː   p   a   -   -,,Chacon2018
735,735,nuipa,foot566,false,expert,Chacon2018,(   n   u   )   -   -   i   p   a   -   -,,Chacon2018
736,736,nuipa,foot566,false,expert,Chacon2018,(   n   u   )   -   -   i   p   a   -   -,,Chacon2018
737,737,wajmapɛ,foot565,false,expert,Chacon2018,,,Chacon2018
738,738,ɽiːpa,foot566,false,expert,Chacon2018,(   ɽ   -   )   -   -   i ː   p   a   -   -,,Chacon2018
739,739,hiːpa,foot566,false,expert,Chacon2018,(   -   -   )   h   -   i ː   p   a   -   -,,Chacon2018
740,740,hipamã,foot566,false,expert,Chacon2018,(   -   -   )   h   -   i   p   a   m   ã,,Chacon2018
741,741,liːpa,foot566,false,expert,Chacon2018,(   l   -   )   -   -   i ː   p   a   -   -,,Chacon2018
742,742,hliːpa,foot566,false,expert,Chacon2018,(   l ʰ   -   )   -   -   i ː   p   a   -   -,,Chacon2018
743,743,liːpa,foot566,false,expert,Chacon2018,(   l   -   )   -   -   i ː   p   a   -   -,,Chacon2018
744,744,liːpa,foot566,false,expert,Chacon2018,(   l   -   )   -   -   i ː   p   a   -   -,,Chacon2018
745,745,nutʃipaɽa,foot566,false,expert,Chacon2018,(   n   u   )   t ʃ   -   i   p   a   ɽ   a,,Chacon2018
746,746,awakada ~ awakadariko,jungle840,false,expert,Chacon2018,# N A M E ?,,Chacon2018
747,747,nawakada,jungle840,false,expert,Chacon2018,n   a   w   a   k   a   d   a,,Chacon2018
748,748,awakada,jungle840,false,expert,Chacon2018,# N A M E ?,,Chacon2018
749,749,ɽikoadaka,four571,false,expert,Chacon2018,ɽ   i   k   o   a   d   a   k   a   -   -   -,,Chacon2018
750,750,ɽikoɛpaka,four571,false,expert,Chacon2018,ɽ   i   k   o   ɛ   p   a   k   a   -   -   -,,Chacon2018
751,751,koadaka,four571,false,expert,Chacon2018,-   -   k   o   a   d   a   k   a   -   -   -,,Chacon2018
752,752,koadáka,four571,false,expert,Chacon2018,-   -   k   o   a   d   a   k   a   -   -   -,,Chacon2018
753,753,kwadakawda,four571,false,expert,Chacon2018,-   -   k ʷ   a   -   d   a   k   a   w   d   a,,Chacon2018
754,754,koehponĩpɛ,four575,false,expert,Chacon2018,,,Chacon2018
755,755,~kehkunĩpɛ,four575,false,expert,Chacon2018,,,Chacon2018
756,756,likuadaːka,four571,false,expert,Chacon2018,l   i   k   u   a   d   a ː   k   a   -   -   -,,Chacon2018
757,757,likuadaːka,four571,false,expert,Chacon2018,l   i   k   u   a   d   a ː   k   a   -   -   -,,Chacon2018
758,758,kuatroda,four578,false,expert,Chacon2018,,,Chacon2018
759,759,kuatroda,four578,false,expert,Chacon2018,,,Chacon2018
760,760,kwatɾʊ,four578,false,expert,Chacon2018,,,Chacon2018
761,761,ɽiːnaka,fruit589,false,expert,Chacon2018,,,Chacon2018
762,762,ɽiːnaka,fruit589,false,expert,Chacon2018,,,Chacon2018
763,763,ɽĩhaj,fruit580,false,expert,Chacon2018,,,Chacon2018
764,764,paniati,fruit584,false,expert,Chacon2018,,,Chacon2018
765,765,ɽiːwi,fruit583,false,expert,Chacon2018,,,Chacon2018
766,766,hekunã ~hajkuɾuda,fruit588,false,expert,Chacon2018,,,Chacon2018
767,767,liːnaka,fruit589,false,expert,Chacon2018,,,Chacon2018
768,768,liːnaka,fruit589,false,expert,Chacon2018,,,Chacon2018
769,769,liːnaka,fruit589,false,expert,Chacon2018,,,Chacon2018
770,770,liːnaka,fruit589,false,expert,Chacon2018,,,Chacon2018
771,771,sinahɐ,fruit589,false,expert,Chacon2018,,,Chacon2018
772,772,pakʰamɛ,full590,false,expert,Chacon2018,,,Chacon2018
773,773,paːkʰɐmɛ,full590,false,expert,Chacon2018,,,Chacon2018
774,774,pakʰɐmɛkɛ,full590,false,expert,Chacon2018,,,Chacon2018
775,775,pakʰɐmɛkani,full590,false,expert,Chacon2018,,,Chacon2018
776,776,pakhame,full590,false,expert,Chacon2018,,,Chacon2018
777,777,biukani,full38,false,expert,Chacon2018,,,Chacon2018
778,778,pakhameka,full590,false,expert,Chacon2018,,,Chacon2018
779,779,setsamanukaɾia,full596,false,expert,Chacon2018,,,Chacon2018
780,780,pɛɾumiaɾi,full597,false,expert,Chacon2018,,,Chacon2018
781,781,ɽiːdzo,fur689,false,expert,Chacon2018,ɽ   -   i ː   d z   o   -   -   -   -,,Chacon2018
782,782,nutʃikoɽɛ,fur691,false,expert,Chacon2018,n   u   t ʃ   i   k   o   ɽ   ɛ   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
783,783,nuidzo,fur689,false,expert,Chacon2018,n   u   i   d z   o   -   -   -   -,,Chacon2018
784,784,ɽizo,fur689,false,expert,Chacon2018,ɽ   -   i   z   o   -   -   -   -,,Chacon2018
785,785,ɽiːjo,fur689,false,expert,Chacon2018,ɽ   -   i ː   j   o   -   -   -   -,,Chacon2018
786,786,itʃiaɾɛ,fur691,false,expert,Chacon2018,-   i   t ʃ   i   a   -   ɾ   ɛ   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
787,787,nuitu,fur689,false,expert,Chacon2018,n   u   i   t   u   -   -   -   -,,Chacon2018
788,788,janɐ̃pɛma,girl601,false,expert,Chacon2018,j   a   n   ɐ ̃   p   ɛ   m   a,,Chacon2018
789,789,jempeti,girl601,false,expert,Chacon2018,y   e   m   -   p   e   t   i,,Chacon2018
790,790,haːpeni,girl602,false,expert,Chacon2018,,,Chacon2018
791,791,iːnaroeni,girl604,false,expert,Chacon2018,,,Chacon2018
792,792,iːnaruda,girl604,false,expert,Chacon2018,,,Chacon2018
793,793,pianũhiume,give613,false,expert,Chacon2018,,,Chacon2018
794,794,nũákani,give605,false,expert,Chacon2018,,,Chacon2018
795,795,nuaka,give605,false,expert,Chacon2018,,,Chacon2018
796,796,ɽiakao,give608,false,expert,Chacon2018,,,Chacon2018
797,797,ɽiaka,give608,false,expert,Chacon2018,,,Chacon2018
798,798,ɽia,give608,false,expert,Chacon2018,,,Chacon2018
799,799,ɾianʊka,give608,false,expert,Chacon2018,,,Chacon2018
800,800,jaːkada,give605,false,expert,Chacon2018,,,Chacon2018
801,801,akaita ~ aːketi,give605,false,expert,Chacon2018,,,Chacon2018
802,802,jaːketi,give605,false,expert,Chacon2018,,,Chacon2018
803,803,jandaketi,give605,false,expert,Chacon2018,,,Chacon2018
804,804,nutɐmiha,give615,false,expert,Chacon2018,,,Chacon2018
805,805,pinũaha,go616,false,expert,Chacon2018,,,Chacon2018
806,806,matʃiadaɽi,good627,false,expert,Chacon2018,,,Chacon2018
807,807,matʃiadza,good627,false,expert,Chacon2018,,,Chacon2018
808,808,matʃia,good627,false,expert,Chacon2018,,,Chacon2018
809,809,matʃia,good627,false,expert,Chacon2018,,,Chacon2018
810,810,matʃia,good627,false,expert,Chacon2018,,,Chacon2018
811,811,matʃiakani,good627,false,expert,Chacon2018,,,Chacon2018
812,812,matʃia,good627,false,expert,Chacon2018,,,Chacon2018
813,813,mãsiamãnuka,good627,false,expert,Chacon2018,,,Chacon2018
814,814,matsiadali,good627,false,expert,Chacon2018,,,Chacon2018
815,815,matsia,good627,false,expert,Chacon2018,,,Chacon2018
816,816,matsiadale,good627,false,expert,Chacon2018,,,Chacon2018
817,817,matsia,good627,false,expert,Chacon2018,,,Chacon2018
818,818,wɛdɐnali,good628,false,expert,Chacon2018,,,Chacon2018
819,819,maɽiːti,herbgrass759,false,expert,Chacon2018,,,Chacon2018
820,820,matʃidaɽi,herbgrass757,false,expert,Chacon2018,,,Chacon2018
821,821,matʃidaɽi,herbgrass757,false,expert,Chacon2018,,,Chacon2018
822,822,kanapiʐi,herbgrass760,false,expert,Chacon2018,,,Chacon2018
823,823,paɽiːti,herbgrass759,false,expert,Chacon2018,,,Chacon2018
824,824,kanapiɾi,herbgrass760,false,expert,Chacon2018,,,Chacon2018
825,825,aɾipɛɾi,herbgrass6,false,expert,Chacon2018,,,Chacon2018
826,826,hipoɽɛdaɽi,green651,false,expert,Chacon2018,,,Chacon2018
827,827,hipoɽɛdaɽi,green651,false,expert,Chacon2018,,,Chacon2018
828,828,emĩdaɽi,green652,false,expert,Chacon2018,,,Chacon2018
829,829,emikatoani,green658,false,expert,Chacon2018,,,Chacon2018
830,830,ĩdaripoa,green652,false,expert,Chacon2018,,,Chacon2018
831,831,hipɔɾenĩpɛ,green651,false,expert,Chacon2018,,,Chacon2018
832,832,konenaɽikani,green655,false,expert,Chacon2018,,,Chacon2018
833,833,eːmidaɽika,green652,false,expert,Chacon2018,,,Chacon2018
834,834,hipoɾɛmanʊka,green651,false,expert,Chacon2018,,,Chacon2018
835,835,hipoliadali,green651,false,expert,Chacon2018,,,Chacon2018
836,836,hipule,green651,false,expert,Chacon2018,,,Chacon2018
837,837,hipoledale,green651,false,expert,Chacon2018,,,Chacon2018
838,838,hipoledali,green651,false,expert,Chacon2018,,,Chacon2018
839,839,puɾɛɾi,green663,false,expert,Chacon2018,,,Chacon2018
840,840,ɽixapi,guts673,false,expert,Chacon2018,-   (   ɽ   i   )   ʃ   -   a   p   i   -   -   -   -,,Chacon2018
841,841,paʂiapi,guts673,false,expert,Chacon2018,-   (   p   a   )   ʂ   i   a   p   i   -   -   -   -,,Chacon2018
842,842,nuʃapi,guts673,false,expert,Chacon2018,-   (   n   u   )   ʃ   -   a   p   i   -   -   -   -,,Chacon2018
843,843,nuʃápì,guts673,false,expert,Chacon2018,-   (   n   u   )   ʃ   -   a   p   i   -   -   -   -,,Chacon2018
844,844,ɽihiada,guts673,false,expert,Chacon2018,-   (   ɽ   i   )   h   i   a   d   a   -   -   -   -,,Chacon2018
845,845,uɾihapikapɛ,guts673,false,expert,Chacon2018,u   (   ɾ   i   )   h   -   a   p   i   k   a   p   ɛ,,Chacon2018
846,846,lisrapi,guts673,false,expert,Chacon2018,-   (   l   i   )   s   ɾ   a   p   i   -   -   -   -,,Chacon2018
847,847,lishapi,guts673,false,expert,Chacon2018,-   (   l   i   )   ʃ   -   a   p   i   -   -   -   -,,Chacon2018
848,848,lisrapi,guts673,false,expert,Chacon2018,-   (   l   i   )   s   ɾ   a   p   i   -   -   -   -,,Chacon2018
849,849,lisrapi,guts673,false,expert,Chacon2018,-   (   l   i   )   s   ɾ   a   p   i   -   -   -   -,,Chacon2018
850,850,tʃiapi,guts673,false,expert,Chacon2018,-   (   -   -   )   t ʃ   i   a   p   i   -   -   -   -,,Chacon2018
851,851,tʃikowɛ,hair691,false,expert,Chacon2018,-   -   t ʃ   i   k   o   w   ɛ   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
852,852,tʃikuɽɛ,hair691,false,expert,Chacon2018,-   -   t ʃ   i   k   u   ɽ   ɛ   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
853,853,tʃikuwɛ,hair691,false,expert,Chacon2018,-   -   t ʃ   i   k   u   w   ɛ   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
854,854,ɽitʃikuɽɛ,hair691,false,expert,Chacon2018,ɽ   i   t ʃ   i   k   u   ɽ   ɛ   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
855,855,watʃiaɾɛ,hair691,false,expert,Chacon2018,w   a   t ʃ   i   a   -   ɾ   ɛ   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
856,856,ɽitʃidape,hair691,false,expert,Chacon2018,ɽ   i   t ʃ   i   d   a   p   e   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
857,857,ɽitʃikuɽe,hair691,false,expert,Chacon2018,ɽ   i   t ʃ   i   k   u   ɽ   e   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
858,858,litʃiaɾɛ,hair691,false,expert,Chacon2018,l   i   t ʃ   i   a   -   ɾ   ɛ   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
859,859,litsikole,hair691,false,expert,Chacon2018,l   i   t s   i   k   o   l   e   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
860,860,litsikule,hair691,false,expert,Chacon2018,l   i   t s   i   k   u   l   e   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
861,861,litsikole,hair691,false,expert,Chacon2018,l   i   t s   i   k   o   l   e   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
862,862,litsikule,hair691,false,expert,Chacon2018,l   i   t s   i   k   u   l   e   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
863,863,nutʃipana,hair691,false,expert,Chacon2018,n   u   t ʃ   i   p   a   n   a   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
864,864,aːmako,hammock693,false,expert,Chacon2018,a ː   m   a   k   o   -   -   -   -   -,,Chacon2018
865,865,makaithepa,hammock693,false,expert,Chacon2018,-   m   a   k   a   i   t ʰ   e   p   a,,Chacon2018
866,866,pieta,hammock696,false,expert,Chacon2018,,,Chacon2018
867,867,aːmako,hammock693,false,expert,Chacon2018,a ː   m   a   k   o   -   -   -   -   -,,Chacon2018
868,868,ɽikaːpi,hand697,false,expert,Chacon2018,ɽ   i   k   a ː   p   i,,Chacon2018
869,869,pakaːpi,hand697,false,expert,Chacon2018,,,Chacon2018
870,870,ɽinápa,hand40,false,expert,Chacon2018,ɽ   i   n   a   p   a,,Chacon2018
871,871,nukapi,hand697,false,expert,Chacon2018,,,Chacon2018
872,872,nukaːpi,hand697,false,expert,Chacon2018,,,Chacon2018
873,873,wakapimɐ,hand697,false,expert,Chacon2018,,,Chacon2018
874,874,nukaːpi,hand697,false,expert,Chacon2018,,,Chacon2018
875,875,nukaːpi,hand697,false,expert,Chacon2018,,,Chacon2018
876,876,pakapi,hand697,false,expert,Chacon2018,,,Chacon2018
877,877,likaːpi,hand697,false,expert,Chacon2018,,,Chacon2018
878,878,likaːpi,hand697,false,expert,Chacon2018,,,Chacon2018
879,879,likaːpi,hand697,false,expert,Chacon2018,,,Chacon2018
880,880,likaːpi,hand697,false,expert,Chacon2018,,,Chacon2018
881,881,naːpi,hand40,false,expert,Chacon2018,# N A M E ?,,Chacon2018
882,882,hiwida,head711,false,expert,Chacon2018,(   -   -   )   h   i   w   i   d   a,,Chacon2018
883,883,hiwida,head711,false,expert,Chacon2018,(   -   -   )   h   i   w   i   d   a,,Chacon2018
884,884,hiwida,head711,false,expert,Chacon2018,(   -   -   )   h   i   w   i   d   a,,Chacon2018
885,885,hiwída,head711,false,expert,Chacon2018,(   -   -   )   h   i   w   í   d   a,,Chacon2018
886,886,hiwida,head711,false,expert,Chacon2018,(   -   -   )   h   i   w   i   d   a,,Chacon2018
887,887,wahujda,head711,false,expert,Chacon2018,(   w   a   )   h   -   u   j   d   a,,Chacon2018
888,888,hiwida,head711,false,expert,Chacon2018,(   -   -   )   h   i   w   i   d   a,,Chacon2018
889,889,hiwida,head711,false,expert,Chacon2018,(   -   -   )   h   i   w   i   d   a,,Chacon2018
890,890,ɾihw̥ida,head711,false,expert,Chacon2018,(   -   ɾ   )   -   i   w ʰ   i   d   a,,Chacon2018
891,891,liwida,head711,false,expert,Chacon2018,(   -   l   )   -   i   w   i   d   a,,Chacon2018
892,892,liwida,head711,false,expert,Chacon2018,(   -   l   )   -   i   w   i   d   a,,Chacon2018
893,893,liwida,head711,false,expert,Chacon2018,(   -   l   )   -   i   w   i   d   a,,Chacon2018
894,894,liwida,head711,false,expert,Chacon2018,(   -   l   )   -   i   w   i   d   a,,Chacon2018
895,895,nubuhɐ̃,head723,false,expert,Chacon2018,,,Chacon2018
896,896,tuida,louse934,false,expert,Chacon2018,,,Chacon2018
897,897,tuida,louse934,false,expert,Chacon2018,,,Chacon2018
898,898,tuida,louse934,false,expert,Chacon2018,,,Chacon2018
899,899,tuida,louse934,false,expert,Chacon2018,,,Chacon2018
900,900,iːtheaka,louse56,false,expert,Chacon2018,,,Chacon2018
901,901,tuida,louse934,false,expert,Chacon2018,,,Chacon2018
902,902,tuida,louse934,false,expert,Chacon2018,,,Chacon2018
903,903,inisi,louse944,false,expert,Chacon2018,,,Chacon2018
904,904,toːida,louse934,false,expert,Chacon2018,,,Chacon2018
905,905,tuida,louse934,false,expert,Chacon2018,,,Chacon2018
906,906,tuida,louse934,false,expert,Chacon2018,,,Chacon2018
907,907,tuida,louse934,false,expert,Chacon2018,,,Chacon2018
908,908,tsuita,louse934,false,expert,Chacon2018,,,Chacon2018
909,909,hjũmaka,hear734,false,expert,Chacon2018,-   h   j   ũ   m   a   k   a   -   -,,Chacon2018
910,910,wʰeːma,hear734,false,expert,Chacon2018,-   -   w ʰ   e ː   m   a   -   -   -   -,,Chacon2018
911,911,iʰmɛ̃tsɯ,hear734,false,expert,Chacon2018,-   -   -   i ʰ   m   ɛ ̃   t s   ɯ   -   -,,Chacon2018
912,912,whiːmaka,hear734,false,expert,Chacon2018,-   -   w ʰ   i ː   m   a   k   a   -   -,,Chacon2018
913,913,hima,hear734,false,expert,Chacon2018,-   -   h   i   m   a   -   -   -   -,,Chacon2018
914,914,himaka,hear734,false,expert,Chacon2018,-   -   h   i   m   a   k   a   -   -,,Chacon2018
915,915,hima,hear734,false,expert,Chacon2018,-   -   h   i   m   a   -   -   -   -,,Chacon2018
